id,name,brand,variant,power_badge,status_Official,location,shop_name,price,rating,sold,url_shop,url_image
6653915867,Sony PS4 Pro 1TB Playstation 4 Pro 1TB,Sony,Playstation,True,True,Jakarta Pusat,Butikgames,3500000,5.0,226,https://www.tokopedia.com/butikgames/sony-ps4-pro-1tb-playstation-4-pro-1tb-no-games?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/20/752b15fc-fadb-49fb-a528-bdb2e90f6aec.jpg
7160407072,PS3 Playstation 3 Slim CFW Hen Full Games 120/160/250/320/500 GB/1 TB,Sony,Playstation,True,True,Surabaya,Kyuuden Store,1899000,5.0,65,https://www.tokopedia.com/kyuudenmusic/ps3-playstation-3-slim-cfw-hen-full-games-120-160-250-320-500-gb-1-tb-seri-20-120-gb-1-stik?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/2/16/f8297218-447f-41e1-9883-a4471beaf826.png
14004301207,PS4 Hen Full Game PS 4 Pro Slim Fat 500GB 1TB CFW Sony Playstation,Sony,Playstation,True,True,Malang,supergame malang,2290000,5.0,46,https://www.tokopedia.com/supergame-malang/ps4-hen-full-game-ps-4-pro-slim-fat-500gb-1tb-cfw-sony-playstation-fat-ofw-tanpa-stik-436bb?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/12/934658fa-a3b6-4763-a3ec-9cc50fed3752.jpg
2701777715,PS4 Fat 500GB Original Playstation PS 4 Garansi Panjang Free Games,Sony,Playstation,True,False,Jakarta Selatan,LE Game Shop,1699999,5.0,727,https://www.tokopedia.com/legameshop/ps4-fat-500gb-original-playstation-ps-4-garansi-panjang-free-games-motherboard-hitam-non-pes21?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/3/6e1aaa70-1b5a-42e3-ad82-932671e7c9ed.png
11554645583,Sony PS4 Fat 500GB / 1TB Full Game Playstation 4 Fat Not Slim / Pro,Sony,Playstation,True,False,Depok,JAYARAYA OFFICIAL,2250000,5.0,104,https://www.tokopedia.com/jayarayaofficial/sony-ps4-fat-500gb-1tb-full-game-playstation-4-fat-not-slim-pro-500gb-play-tanpa-stik-fa4a6?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/23/970e5885-a833-4580-b40f-cc5276d330a9.jpg
15012061293,PALING MURAH !! SONY PS5 Playstation VR2 / PSVR2 / PS VR 2 / PSVR 2,Sony,Playstation,True,True,Jakarta Barat,souvigameshop,7699000,5.0,100,https://www.tokopedia.com/souvigameshop/paling-murah-sony-ps5-playstation-vr2-psvr2-ps-vr-2-psvr-2-reg-asia-japan-psvr-2-fullset-fa111?extParam=ivf%3Dtrue%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/26/6f9aed01-0976-4ec2-b3ee-835dcbcba9dc.jpg
5827172715,PS4 Pro 1TB Original Playstation PS 4 Garansi Panjang Free Games,Sony,Playstation,True,False,Jakarta Selatan,LE Game Shop,2500000,5.0,487,https://www.tokopedia.com/legameshop/ps4-pro-1tb-original-playstation-ps-4-garansi-panjang-free-games-motherboard-non-pes21?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/3/b70341e7-d09f-4a7f-be03-8de804d0f0da.png
13444984689,Konsol Game Sony Playstation 5 Play Station 5 PS 5 PS5 Slim Disc Digital,Sony,Playstation,True,True,Jakarta Barat,Entraverse,7199000,5.0,10,https://www.tokopedia.com/entraverse/konsol-game-sony-playstation-5-play-station-5-ps-5-ps5-slim-disc-digital-slim-digital-toko-7-hari-18da7?extParam=ivf%3Dtrue%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/20/3d080899-5489-4874-9087-28054669eef0.png
7955872085,PS4 PRO PLAYSTATION 4 PRO HDD 1TB FULLSET,Sony,Playstation,True,False,Jakarta Barat,IWAN FEBRIANTO,2099000,5.0,666,https://www.tokopedia.com/16-18/ps4-pro-playstation-4-pro-hdd-1tb-fullset-fat-500gb-1-stik-paket-a?extParam=cmp%3D1%26ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/12/16/738cbb63-5bdd-4a25-af03-d8bb0e420c41.jpg
12779127049,Sony Playstation 5 Slim Garansi Resmi Indonesia - Mesin PS5 Slim,Sony,Playstation,True,True,Surabaya,Next Game Official,8099000,5.0,10,https://www.tokopedia.com/nextgameofficial/sony-playstation-5-slim-garansi-resmi-indonesia-mesin-ps5-slim-digital-c29ee?extParam=ivf%3Dfalse%26src%3Dsearch,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/21/b0d2232e-7915-470e-a5cf-c8b8a13080c3.png
