name,brand,variant,power_badge,status_official,location,shop_name,price,rating,sold,url_shop,url_image
PS4 Playstation 4 Slim 1TB,Sony,PlayStation,official store badge,True,Madiun,Central Console Games,2000000.0,5.0,14.0,https://www.tokopedia.com/centralconsolegames/ps4-playstation-4-slim-1tb-nostik-nogame-fat-500-gb-8f467?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/21/22a75a3e-7833-4c3c-b676-f78639e55625.png.webp?ect=4g
PS2 SPECIAL EDITION MATRIX 5.0 MULTYFUNGSI 80GB USB,Sony,PlayStation,official store badge,True,Bekasi,ConanzGame,665000.0,5.0,101.0,https://www.tokopedia.com/conanzgame/ps2-special-edition-matrix-5-0-multyfungsi-80gb-usb-mesin-aza?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/7/29/33939b7a-4b1b-4953-92a5-32138d04a279.jpg.webp?ect=4g
Sony Console PS5 Slim Model / PS5 Slim Console Disc & Digital Version,Sony,PlayStation,official store badge,True,Jakarta Selatan,Rocket games,7999000.0,5.0,38.0,https://www.tokopedia.com/rocketgames/sony-console-ps5-slim-model-ps5-slim-console-disc-digital-version-digtal-indo1stk-c672c?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/30/07cd751d-3b1f-4d1d-af96-11409baa6360.jpg.webp?ect=4g
PS VITA SLIM SONY + MC 128GB + FULL GAMES,Sony,PlayStation,official store badge,True,Jakarta Barat,IWAN FEBRIANTO,1600000.0,5.0,63.0,https://www.tokopedia.com/16-18/ps-vita-slim-sony-mc-128gb-full-games-ps-vita-1gb?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/product-1/2019/11/15/348437/348437_8277bb68-7eb1-41e3-8a85-5b8360e4046d_358_358.jpg.webp?ect=4g
HDD | HARDISK EKSTERNAL 500GB FULL GAME PS4 HEN PLUG AND PLAY,Sony,PlayStation,official store badge,True,Kab. Bandung,Surya_Menanti,115000.0,5.0,27.0,https://www.tokopedia.com/suryamenanti-1/hdd-hardisk-eksternal-500gb-full-game-ps4-hen-plug-and-play-casing-hdd-saja-3b77f?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/12/9/3bd523d7-1991-4f83-9019-97e1f72e7356.jpg.webp?ect=4g
"PSP X12 Gameboy 8GB bawaan 10.000+ game 5,1 inci handheld game console",Sony,PlayStation,official store badge,True,Kab. Tangerang,rfhnice,565000.0,5.0,51.0,https://www.tokopedia.com/fireinc/psp-x12-gameboy-8gb-bawaan-10-000-game-5-1-inci-handheld-game-console-x80-86261?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/21/3f31754a-67e0-4ee0-88ef-38eaa9c72ef4.jpg.webp?ect=4g
HDD HARDISK INTERNAL PS3/PS4 CENTINEL100%,Sony,PlayStation,official store badge,True,Tangerang Selatan,RBC Games,75000.0,5.0,25.0,https://www.tokopedia.com/rbcgames/hdd-hardisk-internal-ps3-ps4-centinel100-160gb-kosongan?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/7/31/f9cdeb1f-379f-4219-a848-2de4a79afe35.jpg.webp?ect=4g
Hardisk ps2 / hdd eksternal 500gb/250gb/160gb/120gb full game ps2,Sony,PlayStation,official store badge,True,Jakarta Barat,dulex elektronik,125000.0,5.0,123.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_rdH_nOH_ehbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-H3sCGrcoiZpojeSgCoOx1qOVcuf-_Z7KWZ1FWHfNC3cOV_1DdPZOVu9B3zBgFPMWde_1ayBuVqs-6qAPEzpBVgJOePRJa8jzuH7-we9rWqACC_Mzf8MNG6JPNouYso9yWgp-9b3WAy_CFz7eR3BCug9uWo7htoAJRg3gpQ92jZZUDUSz2Q31i6sJRHsyhHpyf6AjDUMoFyaUEHpnFbm-FQRo2PcB5QiUEoiFiy3hSUstiyfV7UiFiQSuWyMua9fYM9fVjraUEH_1DUMNOQ3-BrBYxgIowrMuhUsthoZFiyfV79fBjraUE3pUF6_jDHsJFHmFaH_nh9ZFiQBYsy3Njq3zxPcuwy3zpUsthoAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-jg3yibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHsyObsHOHsJhH_UdoArdHAyDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkQc26z7NW_1zcq1h9u9PqqMP7_jz-81N_H3xoHjud_VPuHBBkQc2vz77O_M2qQ1N2Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBD6IBouJVd3I2mgjOc6IPyH_xR3I2mgjOc6IP-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBjh_c2oH1Okz9xouJj7_jzsoJOJ33BHe72E3_UN8u23692qu7gN3_-Sq1Y2Z9BvucoO_32uH1N1gpzouJ7p_M20H7OJ_3BM1_7YUiFiyfhOrRzBrBY2gVYfHiUEoAUdoseDUSCaq3oB9f-2gmUEHpnFbm-SQfVD9fBjUstpwe?pub_unit=0&management_type=1&pub_domain=0&page=3&src=directory&t=desktop&pub_id=0&ob=0&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fdulex-shop%2Fhardisk-ps2-hdd-eksternal-500gb-250gb-160gb-120gb-full-game-ps2-120gb%3Fsrc%3Dtopads,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/4/f1dc8bca-c00d-47c6-afaa-ccad31f945ee.jpg.webp?ect=4g
PS4  PS 4 PRO SLIM FAT FW 11.00 AUTO HEN TANPA COLOK KABEL LAN  FULL GAME GARANSI 15 BULAN,Sony,PlayStation,official store badge,True,Jakarta Barat,Kazokugames,3200000.0,5.0,2.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsUpo_UOHsHhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-H3sCGrcoiZpojeSgCoOx1qOVcuf-_Z7KWZ1FWHfNC3cOV_1DdPZOVu9B3zBgFPMWde_1ayBuVqs-6qAPEzpBVgJOePRJa8jzuH7-we9rWqACC_Mzf8MNG6JPNouYso9yWgp-9b3WAy_CFz7eR3BCug9uWo7htoAJRg3gpQ92jZZUDUSz2Q31i6sJRHsyhHpyf6AjDUMoFyaUEos1Fbm-FQRo2PcB5QiUEoaFiy3hSUstiyfV7UiFiQSuWyMua9fYM9fVjraUEH_1DUMNOQ3-BrBYxgIowrMuhUsthoZFiyfV79fBjraUE3pUF6_jDHsJFHmFaH_nh9ZFiQBYsy3Njq3zxPcuwy3zpUsthoAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-jg3yibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHsKFbsyhoAKfop176_rRopUDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1H7oJO1qp-68jBd_92V8JNJypV6zJu2_JoGqMzUZMgsHBgtyfO6Q7BkQfBo1pep_M2zH7OJu_zvzJBE_Bz-o1NJz9x-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32DqjNI_MOozJg2_VPuPO2kgRz6zJBN_BHhqJ7az9xHuO1a332DqjYI__u6qB2W_MB-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3Fd81O1e9xy8j-M_1ydPOKh6IPy8j-M_1ydP7B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1OkgRPHqBBd_jzSHjNEu_CvucHp_S2-q1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81Y1_9u6zV17_32o8jN1qp-ozJBR_SBG6ZUDUMoDP9o7g9-wq3zwPsUi6sHR6_yFbm-SrMYOrVYpPI-xPcuS8ZUE3pJDHB7DUSCaq3oB9f-2gmUEos1Fbm-SQfVD9fBjUstpwe?management_type=1&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fkazokugames%2Fps4-ps-4-pro-slim-fat-fw-11-00-auto-hen-tanpa-colok-kabel-lan-full-game-garansi-15-bulan-fat-500gb-42b9b%3Fsrc%3Dtopads&pub_domain=0&pub_unit=0&page=3&dv=desktop&ob=0&src=directory&pub_id=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/6/b76b42cb-b3ed-41fb-b20a-dd4396a5fc1e.jpg.webp?ect=4g
"Pendingin PS4 model gantung power DC 12V - Tanpa Cover, USB",Sony,PlayStation,official store badge,True,Surabaya,Suncell,257400.0,5.0,110.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eFHsKO6Aypbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-H3sCGrcoiZpojeSgCoOx1qOVcuf-_Z7KWZ1FWHfNC3cOV_1DdPZOVu9B3zBgFPMWde_1ayBuVqs-6qAPEzpBVgJOePRJa8jzuH7-we9rWqACC_Mzf8MNG6JPNouYso9yWgp-9b3WAy_CFz7eR3BCug9uWo7htoAJRg3gpQ92jZZUDUSz2Q31i6sJRHsyhHpyf6AjDUMoFyaUE6A1Fbm-FQRo2PcB5QiUE6mFiy3hSUstiyfV7UiFiQSuWyMua9fYM9fVjraUEH_1DUMNOQ3-BrBYxgIowrMuhUsthoZFiyfV79fBjraUE3pUF6_jDHsJFHmFaH_nh9ZFiQBYsy3Njq3zxPcuwy3zpUsthoAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-jg3yibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHsyfbsK7Hs17H_jhH_yhH_yObm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAZ9o-Q1dFyfFN8B29zSBgHMP2_fB-P7B2PfBxHByOgAUN8u2c692gHsBN3Bo-ojBke3BHe72OysUOqB2_Z_g-qMhk_jP6Q1OJzMBHuOuR3M2SPJNJZ9B61pVt__-V8Jh9u_-gqMhk_7Poo1Nk3MO6q1BpZ37N83V9gICiQAB03BxmgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Aom83Ua1sVgHO-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7N5ysomgMV913Bvq1BRZ3BRq3oyuMhsQMhMgJPcQMoNZ_g-QAxN_uzC8VxEeMgozsxR3AJdPOxEeMgozsxRZ3BRq3Ha_SgsQugM33NGPMep_Mh-qMY2_32gHjhkgpCoqB1F_uz08JO139xouVjhZ3BRq3Ha_SgsQugMyp-3qcoW_MY-qMY2_3208JhkgR2vzVjF_1z-H7Okz_-o8ju2gBJYvZUDUMoDP9o7g9-wq3zwPsUi6syOHs1DUSCaq3oB9f-2gmUE6A1Fbm-SQfVD9fBjUstpwe?pub_unit=0&management_type=1&dv=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fsuncell%2Fpendingin-ps4-model-gantung-power-dc-12v-tanpa-cover-usb-1b5f3%3Fsrc%3Dtopads&pub_id=0&pub_domain=0&ob=0&t=desktop&src=directory&page=3,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/17/9504c70c-2c73-4eed-a3fb-20769a6e81cf.png.webp?ect=4g
PS4 FAT PRO SLIM Full Games / PS 4,Sony,PlayStation,official store badge,True,Jakarta Barat,RKH Official Store,2400000.0,5.0,265.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_eNos1Rosypbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-H3sCGrcoiZpojeSgCoOx1qOVcuf-_Z7KWZ1FWHfNC3cOV_1DdPZOVu9B3zBgFPMWde_1ayBuVqs-6qAPEzpBVgJOePRJa8jzuH7-we9rWqACC_Mzf8MNG6JPNouYso9yWgp-9b3WAy_CFz7eR3BCug9uWo7htoAJRg3gpQ92jZZUDUSz2Q31i6sJRHsyhHpyf6AjDUMoFyaUEosnFbm-FQRo2PcB5QiUE6ZFiy3hSUstiyfV7UiFiQSuWyMua9fYM9fVjraUEH_1DUMNOQ3-BrBYxgIowrMuhUsthoZFiyfV79fBjraUE3pUF6_jDHsJFHmFaH_nh9ZFiQBYsy3Njq3zxPcuwy3zpUsthoAnDUMVi9RzBrRei6i-6UiFircYpPVYxQcri6i-jg3yibm-fg9-pq3YXUstiPsUibm-xgVYpyfYagZUEHsKabsHaoAKd6_UposjpHpKRbm-pHOYDQfri6i-B812kgJxGgBBXZSgjH7NDZ325q1OAoAoo8MPR_1zs8jYJe9P68j77_1zCH7B2PfBgHO-N3Ao6QVByZM2xe7jfZ32CP1NEZ_zouV1h_92oo1YJe_VvzJjh_9B-r7BWPchB3czfyfOZgMHa_SgsQuu2_fB-P7B2PfBiQ_BO3_-uq1Y2Z_ug8B-k3M2C8VB2H3hozOj7_Vzz81Oku9zguJNt_uHhQJNWZ_ug8Mxk_OzgHB2k33BHe72fyfODQMV9o3gqzOgR3A-Dq7BkQfBoe7BpZ37N83V9gICiQABRyf7Nqfz9_sCyHMh0Z325q1OAZ9o-Q_BNyuPjrc-D692xzpBR3A-Dq7BkQfBoe7BpZ3NcHu2yZsuyHO-t3sooq1Y2ZMgoqjuR_uydPOxEeMgozsBM_1ydPOxEeMgoe7BpZ3N6qMUpZMhyHj2Nysoj8B2_Z_g-qjj7_3j78jOk1_zvzcWN_92go1OE__z681BpZ3N6qMUpZMhyH7ND3uxGqMVAZ_g-qjjO_1H78JNJ3_Vvucr7_OzuP7O11_--QsnYUiFiyfhOrRzBrBY2gVYfHiUEHprNosnDUSCaq3oB9f-2gmUEosnFbm-SQfVD9fBjUstpwe?pub_id=0&src=directory&r=https%3A%2F%2Fwww.tokopedia.com%2Frkhofficialstore%2Fps4-fat-pro-slim-full-games-ps-4-fat-game-no-stik%3Fsrc%3Dtopads&management_type=1&pub_domain=0&ob=0&pub_unit=0&dv=desktop&page=3&t=desktop,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/19/3b087e99-c612-4e73-8b98-69547aa4e1d8.jpg.webp?ect=4g
PS3 Fat Port 4 Nand CECHA-CECHB,Sony,PlayStation,official store badge,True,Jakarta Barat,FOG Factory Of Game,950000.0,5.0,65.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jO6AKf6AHhbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-H3sCGrcoiZpojeSgCoOx1qOVcuf-_Z7KWZ1FWHfNC3cOV_1DdPZOVu9B3zBgFPMWde_1ayBuVqs-6qAPEzpBVgJOePRJa8jzuH7-we9rWqACC_Mzf8MNG6JPNouYso9yWgp-9b3WAy_CFz7eR3BCug9uWo7htoAJRg3gpQ92jZZUDUSz2Q31i6sJRHsyhHpyf6AjDUMoFyaUEoA1Fbm-FQRo2PcB5QiUEH_nDUMVDgaUEUMoxPmUDUMNOQ3-BrBY5gBYxgIHi6sJObm-XP3Oig9-wy3zp9R-BrZUEH_1DUMoxPVY2gIHi6BDaHAjNbAUhHAnDHsJFHu7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstigcuMUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sUO6mdFHpydosHF6AnpHpK7HaFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9xHqBJF_Oz-H7N1__-oqjOd_7zSHJOJ33BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_OPoHVja39Pou7B73BzmQ1YAHACoqjjh_VPV8BB1z9zquV22_OPooVBEqp-6QujaZ3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY23I2-8JOJzMgozsxR3I2mgBxEeMgozsxR3I2Cq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81N1gRuozJ7a_7zg8jOJgRPo8j77_jzoq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81YJgRu6qBVE_uzSP7YJgpCvuJBE_joG6ZUDUMoDP9o7g9-wq3zwPsUi6sJfosJ7bm-FrMBsguYiq3ei6seOHmFigfYxQVY2gmUEHR7?page=3&src=directory&dv=desktop&t=desktop&pub_domain=0&ob=0&r=https%3A%2F%2Fwww.tokopedia.com%2Ffog-store%2Fps3-fat-port-4-nand-cecha-cechb-60-gb-0830b%3Fsrc%3Dtopads&management_type=1&pub_id=0&pub_unit=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/1/4/30d73970-309e-41a3-96f6-ab2ecc978a06.jpg.webp?ect=4g
The Witcher 3 Wild Hunt PS4 PS5 digital sharing,Sony,PlayStation,official store badge,True,Jakarta Timur,Gshopgames,19000.0,5.0,11.0,https://www.tokopedia.com/gshopgames/the-witcher-3-wild-hunt-ps4-ps5-digital-sharing-ps4-secondary-9dc65?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/17/7e1a939a-f18b-4139-b7cf-23fc8ffb64a4.jpg.webp?ect=4g
Sony Playstation 4 PS4 FAT Slim Pro 500GB 1TB Full Game,Sony,PlayStation,official store badge,True,Jakarta Pusat,Butikgames,3050000.0,5.0,114.0,https://www.tokopedia.com/butikgames/sony-playstation-4-ps4-fat-slim-pro-500gb-1tb-full-game-ps4-fat-500gb-4e351?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/21/30f79e7c-2903-4724-a247-56d77bd5e744.jpg.webp?ect=4g
PS5 Slim Disc Digital Console Sony Playstation Model PS 5 Slim,Sony,PlayStation,official store badge,True,Malang,focusgame,7290000.0,5.0,4.0,https://www.tokopedia.com/focusgame/ps5-slim-disc-digital-console-sony-playstation-model-ps-5-slim-slim-dgital-jpn-0440a?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/31/e3e2f9d2-f8bf-44a3-8d8c-2782f7e62c99.jpg.webp?ect=4g
PS5 Console Disc Version Marvel Spiderman 2 Spider-Man 2 PS5 Console,Sony,PlayStation,official store badge,True,Jakarta Pusat,Super-Gameshop,8150000.0,5.0,22.0,https://www.tokopedia.com/super-gameshop/ps5-console-disc-version-marvel-spiderman-2-spider-man-2-ps5-console-ps5-slim-cnsole-garansi-7-hari-5a205?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/11/594c65de-b5fc-493c-b717-f615995d56b6.jpg.webp?ect=4g
Naruto Shippuden Ultimate Ninja Storm 4 Boruto PS4 PS5 digital,Sony,PlayStation,official store badge,True,Jakarta Timur,Gshopgames,29000.0,5.0,47.0,https://www.tokopedia.com/gshopgames/naruto-shippuden-ultimate-ninja-storm-4-boruto-ps4-ps5-digital-ps5-secondary-ad0ed?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/17/5608d019-4c5a-4d5e-bfa5-580a57b3a8dc.jpg.webp?ect=4g
PS 5 / PS5 / Sony Playstation 5 (Digital Version Edition) Region Asia,Sony,PlayStation,official store badge,True,Jakarta Utara,Suyanto//Liberty Game,7599000.0,5.0,158.0,https://www.tokopedia.com/libertygame/ps-5-ps5-sony-playstation-5-digital-version-edition-region-asia-ind?extParam=ivf%3Dtrue,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/11/23/9a2136e8-4396-4d77-8349-a78ebdfc1a4b.jpg.webp?ect=4g
Call of Duty WWII / COD WW2 Gold Edition PS4 PS5 digital sharing,Sony,PlayStation,official store badge,True,Jakarta Timur,Gshopgames,39000.0,5.0,25.0,https://www.tokopedia.com/gshopgames/call-of-duty-wwii-cod-ww2-gold-edition-ps4-ps5-digital-sharing-ps5-secondary-bd8f1?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/17/249be02c-c4da-4a76-a572-0b1c55d8db0e.jpg.webp?ect=4g
Sony Playstation 5 Digital slim Disc,Sony,PlayStation,official store badge,True,Jakarta Pusat,Distributor Laptop ID,8134000.0,5.0,34.0,https://www.tokopedia.com/distrilapid/sony-playstation-5-digital-slim-disc-slim-disc-sony-32ee6?extParam=ivf%3Dtrue,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/3/cc09671a-9268-4ff2-8ac6-f756a8f0d199.png.webp?ect=4g
PS3 slim 3000 ofw 500/160/320GB - FULLGAME,Sony,PlayStation,official store badge,True,Medan,gamarsnew,2199000.0,5.0,40.0,https://www.tokopedia.com/gamarsnew/ps3-slim-3000-ofw-500-160-320gb-fullgame-120gb?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/10/9204fc61-4f4e-4fdf-9b58-7652e8a46967.jpg.webp?ect=4g
Demon Slayer Kimetsu No Yaiba Deluxe Edition PS4 PS5 digital sharing,Sony,PlayStation,official store badge,True,Jakarta Timur,Gshopgames,69000.0,5.0,31.0,https://www.tokopedia.com/gshopgames/demon-slayer-kimetsu-no-yaiba-deluxe-edition-ps4-ps5-digital-sharing-ps4-secondary-676f2?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/1/dd420fa8-4814-40b7-a90b-1a5c3c4c15a2.jpg.webp?ect=4g
SONY PS4 SLIM / PS 4/ PLAYSTATION 4 + STIK ORI WIRELESS KOMPLETE,Sony,PlayStation,official store badge,True,Jakarta Barat,Victory Game,2149000.0,5.0,118.0,https://www.tokopedia.com/victory-88/sony-ps4-slim-ps-4-playstation-4-stik-ori-wireless-komplete-fat-seri-10-11-mesin-unit-tok-ed429?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/14/67d9d86d-de80-44bb-9296-aa4cacb80029.jpg.webp?ect=4g
PS4 Pro Dobe Cooling Fan / Pendingin / Kipas + USB (TP4-831),Sony,PlayStation,official store badge,True,Jakarta Utara,Suyanto//Liberty Game,118000.0,5.0,73.0,https://www.tokopedia.com/libertygame/ps4-pro-dobe-cooling-fan-pendingin-kipas-usb-tp4-831?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/product-1/2020/6/28/6884569/6884569_f86e3749-cf38-4fa1-9665-4f76166041dd_700_700.webp?ect=4g
ps3 super slim,Sony,PlayStation,official store badge,True,Malang,Ferry Pratondo (ABEL PlayStation),1900000.0,5.0,427.0,https://www.tokopedia.com/ferrypratondo/ps3-super-slim-160gb-tanpa-stick?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/18/5da1aa70-3b8d-4b5b-8c65-7e241aa187b8.jpg.webp?ect=4g
PLAYSTATION /PS2 HARDISC 120GB+2 STICK (FULL GAME)-40GB(FULL GAME),Sony,PlayStation,official store badge,True,Bekasi,STAR GAME BEKASI,550000.0,5.0,42.0,https://www.tokopedia.com/stargame88/playstation-ps2-hardisc-120gb-2-stick-full-game-40gb-full-game-80gb-mc-boot-6c1e1?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/2/d3ef07b5-3c98-4af9-b7b9-6b85d1c23590.jpg.webp?ect=4g
KIPAS INTERNAL PS4 FAT COOLING FAN PS4 FAT SERI 10XX / 11XX / 12XX,Sony,PlayStation,official store badge,True,Jakarta Barat,Atlantis Star Game,111000.0,5.0,14.0,https://www.tokopedia.com/atlantisstar/kipas-internal-ps4-fat-cooling-fan-ps4-fat-seri-10xx-11xx-12xx-seri-1200?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/3/13/a2aaa60b-da73-4030-a49e-77fae3e1ec6e.jpg.webp?ect=4g
PS4 ICON LIGHT OFFICIAL LICENSED PRODUCT SONY PLAYSTATION,Sony,PlayStation,official store badge,True,Jakarta Utara,Suyanto//Liberty Game,219000.0,5.0,77.0,https://www.tokopedia.com/libertygame/ps4-icon-light-official-licensed-product-sony-playstation-oem?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/attachment/2018/11/11/154189786115454/154189786115454_37211214-557a-4b42-bd12-5805102938ac.png.webp?ect=4g
Assassins Creed Mirage PS4 PS5 digital sharing,Sony,PlayStation,official store badge,True,Jakarta Timur,Gshopgames,69000.0,5.0,42.0,https://www.tokopedia.com/gshopgames/assassins-creed-mirage-ps4-ps5-digital-sharing-ps4-offline-fd2af?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/15/346d70ac-b5b3-45c3-80be-e1017075bb0c.jpg.webp?ect=4g
PS3 Asli Super slim CFW 500GB/320GB/250GB/160GB - Garansi 1Tahun,Sony,PlayStation,official store badge,True,Jakarta Utara,Matahari Game,1789000.0,5.0,196.0,https://www.tokopedia.com/mataharigame/ps3-asli-super-slim-cfw-500gb-320gb-250gb-160gb-garansi-1tahun-ps3-250gb-tanpa-stik?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/26/f8fd00b5-4fee-4fea-a894-837a7f08952c.jpg.webp?ect=4g
PSN Card Playstation IDR 1000000 RP 1 Juta Network Indonesia Wallet,Sony,PlayStation,official store badge,True,Jakarta Barat,gamebay,1107250.0,5.0,47.0,https://www.tokopedia.com/gamebay/psn-card-playstation-idr-1000000-rp-1-juta-network-indonesia-wallet?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/11/9/a4b332cf-f6c9-4f52-ad5c-be44af5e7425.png.webp?ect=4g
Shin Chan Me and The Professor on Summer Vacation PS4 PS5 digital sharing,Sony,PlayStation,official store badge,True,Jakarta Timur,Gshopgames,149000.0,5.0,2.0,https://www.tokopedia.com/gshopgames/shin-chan-me-and-the-professor-on-summer-vacation-ps4-ps5-digital-sharing-ps5-secondary-45bba?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/6/5/7792a195-3315-4bbf-aaf9-d7da47e676e1.jpg.webp?ect=4g
ps4 pro hen  sudah game boleh rekues game,Sony,PlayStation,official store badge,True,Jakarta Barat,ISO_ELECTRONIC,3600000.0,5.0,5.0,https://www.tokopedia.com/isoelectronic/ps4-pro-hen-sudah-game-boleh-rekues-game-hitam-7cca6?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/16/1f9c2791-b3f9-4334-bb9b-3ad0fa499c20.jpg.webp?ect=4g
