name,brand,variant,power_badge,status_official,location,shop_name,price,rating,sold,url_shop,url_image
"Final Fantasy VII/7 Rebirth + Remake ( 2 in 1 ),  PS5 digital sharing ",Sony,PlayStation,official store badge,True,Jakarta Utara,Mahkota Singa Raja,99000.0,5.0,50.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJ7opjFHAUfbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-v69BzosP5gO-WgVxNucVtQVxC1_gyoVzS1_zUzcVh6Aup_uPDrfBEysPEy11pPjxUeszm_9j7ZAgjuMPWH7-c6uBDoMNwq9xegpPj1SxyZAoSPsC21f-grIPHHBga8_-OPRjduOYSy3jRQcPk33U79RH7PfWBrZOSHjWEuIuN3mUDUSz2Q31i6sJRHsyhHpyf6_JDUMoFyaUEo_nFbm-FQRo2PcB5QiUE6ZFiy3hSUstiyfV7g3P5rSBwySBwrI-5gIusPmUDUMNOQ3-BrBY5gBYxgIHi6sJObm-XP3Oig9-wy3zp9R-BrZUEH_1DUMoxPVY2gIHi6BDaHAjNbAUhH_rDHsJh6V7DUMNwyfVXgcBjy9zB9fVjraUEH_eFbm-xyBY7g9o7Usti_iUDUSC5rRzwy3hSUstigcuMUiFiPMuarfB5QiUEUSyaUiFiy3zwrfo5rM1i6sURomdaoAy7opepoA17HA1NomFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9BHqjBN_32-81OkZ9BoqjBN_32-81Ok_3BHe72a3BxDHfUpZMWyH7NkysoGQJBkQfBoe7BpZ37OPM-W_Mh-qMY2_1Pg8JYI3_VguOB7_1Pu8jY_HACqzcz2_VP-HjOke9z68jOd3BzgHBja1MOoHB-2Z3BRq3UpZSCqHMhO3A-ZQcoc69Cqe7jfZ32Cq1hAZSgsQ3hXyurOgMoUZSgqZVgkgJyNrV2AZ_g-qjV2_JoGPMoWQcNxupuMyp-tPMoc69Cqe7jfZ32Cq1hAZSxjuOgNguyNHVB9gI2-qMY23I2-8JO1qcgozsxR3I2mgBxEeMgozsxR3I2Cq1hAZS2gHsBN3ByNq3oW6_osHBu2_fB-81NE19uoqBJa_jzsHJOE1_V6zJJh_Ozzq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81YJ19u6uJJh_7zo8jOke_zouJuN_Ozgq3gzv_7ibm-sQIupPcua9fBj9RyaUst7H_HpoZFirI-2yfuwyMBjUstOHAnDUMP5y3hwq3ei6soY?pub_unit=0&src=directory&t=desktop&dv=desktop&pub_id=0&management_type=1&ob=0&pub_domain=0&page=3&r=https%3A%2F%2Fwww.tokopedia.com%2Fmaharajagames%2Ffinal-fantasy-vii-7-rebirth-remake-2-in-1-ps5-digital-sharing-secondary-4082a%3Fsrc%3Dtopads,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/28/fdee08c7-90d6-4451-966c-4db9289e893d.png.webp?ect=4g
Ps4 NBA 2k25 / Nba 2025 / Nba 25,Sony,PlayStation,official store badge,True,Jakarta Barat,gamebay,889000.0,0.0,,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsURHAKa6_eObm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-v69BzosP5gO-WgVxNucVtQVxC1_gyoVzS1_zUzcVh6Aup_uPDrfBEysPEy11pPjxUeszm_9j7ZAgjuMPWH7-c6uBDoMNwq9xegpPj1SxyZAoSPsC21f-grIPHHBga8_-OPRjduOYSy3jRQcPk33U79RH7PfWBrZOSHjWEuIuN3mUDUSz2Q31i6sJRHsyhHpyf6_JDUMoFyaUEos1Fbm-FQRo2PcB5QiUEH_nDUMVDgaUEUMoxPcuSQR-N9f-N9RCaQfzOyReibm-XP3Oig9-wQfgwy3zpUsthoZFiQSuWyMua9fVjrOYag9Ji6sJObm-sy9zwq3zpUs2QHsnN6ZFaH_JRbAUhH_xPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMzBgiUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstaosKXosHpH_rfos1h6_Ud6ZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32mQ1O1qcO6u7gW_VzmQJOEqRz6zOJp33jhq1NkZ9PHucoE_uPuHjNW_MWqqjN033B-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3Fd81O1z_zy8j-M_1ydPOKh6IPy8j-M_1ydP7B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1Ok3_zHqBBE_92VH7Nk3_VoucWN_7z0q1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81YJ_9u6zJJh_jzs81O1e9BvzVjh_3BG6ZUDUMoDP9o7g9-wq3zwPsUi6sHaHpJabm-FrMBsguYiq3ei6syOHmFigfYxQVY2gmUEHR7?dv=desktop&pub_unit=0&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fgamebay%2Fps4-nba-2k25-nba-2025-nba-25%3Fsrc%3Dtopads&pub_domain=0&page=3&ob=0&pub_id=0&management_type=1&src=directory,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/5/94742d64-ee7b-4243-9185-b53c1ead43b9.png.webp?ect=4g
PS4 Dragon Ball Z Kakarot Reg 3,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,297670.0,5.0,111.0,https://www.tokopedia.com/gamehunter/ps4-dragon-ball-z-kakarot-reg-3-reg-all-usa-eb7b5?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/15/1dc6575e-f33c-4183-a9b7-e263bf445445.jpg.webp?ect=4g
PS4 Red Dead Redemption / RDR 1 (Asia/English),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,616970.0,5.0,16.0,https://www.tokopedia.com/psenterprise/ps4-red-dead-redemption-rdr-1-asia-english-reg-2-1c905?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/25/3026358f-47f1-4297-a5f2-6d406ff935df.jpg.webp?ect=4g
PS5 Rise of the Ronin,Sony,PlayStation,official store badge,True,Jakarta Utara,Suyanto//Liberty Game,849000.0,5.0,24.0,https://www.tokopedia.com/libertygame/ps5-rise-of-the-ronin-r3-game-b1968?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/21/07bbe5a3-d509-4b1b-b0e2-36c60c5b1fe1.jpg.webp?ect=4g
PS5 Dragons Dogma II / PS5 Dragons Dogma 2,Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,798250.0,5.0,22.0,https://www.tokopedia.com/psenterprise/ps5-dragons-dogma-ii-ps5-dragons-dogma-2-reg-euro-53686?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/23/d97c9fcb-4b4f-45ca-acfc-328128a2c5d3.jpg.webp?ect=4g
Ps4 Mortal Kombat 11 / II Ultimate Edition,Sony,PlayStation,official store badge,True,Jakarta Barat,gamebay,328570.0,5.0,45.0,https://www.tokopedia.com/gamebay/ps4-mortal-kombat-11-ii-ultimate-edition-region-2?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/25/4db55e3d-9359-4b50-811c-9e54f07ba3b2.png.webp?ect=4g
PS4 Star Wars Jedi Fallen Order,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,355350.0,5.0,75.0,https://www.tokopedia.com/gamehunter/ps4-star-wars-jedi-fallen-order-reg-all-usa-755fc?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/30/05fdaf9e-64de-497a-a342-a0d0269f0428.jpg.webp?ect=4g
"Red dead redemption 2, RDR2, PS5 Digital sharing",Sony,PlayStation,official store badge,True,Jakarta Utara,morelife.sneakers,39000.0,5.0,235.0,https://www.tokopedia.com/morelifesneaks/red-dead-redemption-2-rdr2-ps5-digital-sharing-secondary?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/3/16/9a4d7982-c9eb-44ee-8ff1-a1c72a010935.jpg.webp?ect=4g
Ps5 Gundam Breaker 4 / IV Collector's Edition / Collector / Collectors,Sony,PlayStation,official store badge,True,Jakarta Barat,gamebay,2399000.0,5.0,6.0,https://www.tokopedia.com/gamebay/ps5-gundam-breaker-4-iv-collector-s-edition-collector-collectors?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/8/29/4a2405ed-8589-4fc7-b38e-dc3e92934250.png.webp?ect=4g
PS4 Gran Turismo 7,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,579000.0,5.0,130.0,https://www.tokopedia.com/gamehunter/ps4-gran-turismo-7?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/5/4/9c3bdd0d-ca88-4df7-9295-d5811a8187d1.jpg.webp?ect=4g
PS5 Hitman World of Assassination,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,606670.0,5.0,17.0,https://www.tokopedia.com/gamehunter/ps5-hitman-world-of-assassination?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/7/18/b5f5de9c-9118-42af-b620-57379057a0ee.jpg.webp?ect=4g
PS4 Shin Megami Tensei V Vengeance,Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,599000.0,5.0,13.0,https://www.tokopedia.com/psenterprise/ps4-shin-megami-tensei-v-vengeance?extParam=ivf%3Dtrue,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/9/5/a175a1dd-68b9-4848-b526-7f23395df7ea.png.webp?ect=4g
Ps5 Tales Of Arise,Sony,PlayStation,official store badge,True,Jakarta Barat,gamebay,359470.0,5.0,55.0,https://www.tokopedia.com/gamebay/ps5-tales-of-arise-reg-2-978a3?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/9/9/b7f8cbc0-1695-440f-8760-8280066c4ebb.jpg.webp?ect=4g
PS4 God of War III Remastered / God of War 3 Remastered,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,287370.0,5.0,203.0,https://www.tokopedia.com/gamehunter/ps4-god-of-war-iii-remastered-god-of-war-3-remastered?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2022/9/25/a6fdc421-c23a-4965-b23b-2ad4edc4b131.jpg.webp?ect=4g
FC 24 PS4 PS5,Sony,PlayStation,official store badge,True,Semarang,Playstation Digital Gamestore,200000.0,5.0,33.0,https://www.tokopedia.com/playstation-digital/fc-24-ps4-ps5-ps5-offline-8dd3c?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/27/fe83d50b-fa96-4f62-ba33-5863bc874379.png.webp?ect=4g
[PS5] God Of War Ragnarok - GOW RAGNAROK PS5,Sony,PlayStation,official store badge,True,Jakarta Pusat,Super-Gameshop,575000.0,5.0,14.0,https://www.tokopedia.com/super-gameshop/ps5-god-of-war-ragnarok-gow-ragnarok-ps5-digital-code?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/20/b4710db1-fe81-4fe4-adfe-5f08c43d32a6.jpg.webp?ect=4g
Switch Sonic Superstars / Superstar (US/English),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,458350.0,5.0,26.0,https://www.tokopedia.com/psenterprise/switch-sonic-superstars-superstar-us-english?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/10/28/79473319-2a4b-4ab1-b0b1-b3ddf83a0e85.jpg.webp?ect=4g
It Takes Two PS4 Game PS4,Sony,PlayStation,official store badge,True,Jakarta Pusat,Butikgames,329000.0,5.0,27.0,https://www.tokopedia.com/butikgames/it-takes-two-ps4-game-ps4?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/3/29/66e4d629-08e3-4493-b7a0-402d70ee8385.jpg.webp?ect=4g
PS5 A Plague Tale Innocence,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,345050.0,5.0,62.0,https://www.tokopedia.com/gamehunter/ps5-a-plague-tale-innocence?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/2/ee575723-680c-427b-ba86-6436f7580f2b.jpg.webp?ect=4g
PS5 Call of Duty Modern Warfare III/CoD Modern Warfare 3/CoD MW3 (R3),Sony,PlayStation,official store badge,True,Jakarta Utara,PS Enterprise Official,822970.0,5.0,67.0,https://www.tokopedia.com/psenterprise/ps5-call-of-duty-modern-warfare-iii-cod-modern-warfare-3-cod-mw3-r3-ps4-ecd80?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/23/abb9091e-d0de-43ed-b865-1a59131a3198.jpg.webp?ect=4g
[PS5] God Of Ragnarok - GOW RAGNAROK PS5,Sony,PlayStation,official store badge,True,Jakarta Pusat,Super-Gameshop,575000.0,5.0,15.0,https://www.tokopedia.com/super-gameshop/ps5-god-of-ragnarok-gow-ragnarok-ps5-digital-code?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/9/20/718ca263-f14f-4a88-b453-625a63af4e87.jpg.webp?ect=4g
PS4 Mafia : Trilogy,Sony,PlayStation,official store badge,True,Jakarta Barat,gamebay,369770.0,5.0,39.0,https://www.tokopedia.com/gamebay/ps4-mafia-trilogy-region-2?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/8/31/6a164610-6851-4636-b449-f954c6e99d51.jpg.webp?ect=4g
"Grant Theft Auto V GTA 5 Ps5, digital game share",Sony,PlayStation,official store badge,True,Jakarta Utara,morelife.sneakers,49000.0,5.0,108.0,https://www.tokopedia.com/morelifesneaks/grant-theft-auto-v-gta-5-ps5-digital-game-share-secondary-acct?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2022/3/9/9ea47055-edac-461e-ae1c-2e8245bedd34.png.webp?ect=4g
"The Last Of Us Part 2 Remastered, The Last Of Us Part II, Ps5 Sharing",Sony,PlayStation,official store badge,True,Jakarta Utara,morelife.sneakers,89000.0,5.0,162.0,https://www.tokopedia.com/morelifesneaks/the-last-of-us-part-2-remastered-the-last-of-us-part-ii-ps5-sharing-secondary-card-0b2b7?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/2/2/7f5aa970-dcfc-4459-84e1-ad71015b7423.png.webp?ect=4g
CTR Crash Team Racing Nitro Fueled PS4,Sony,PlayStation,official store badge,True,Jakarta Pusat,Butikgames,428000.0,5.0,538.0,https://www.tokopedia.com/butikgames/ctr-crash-team-racing-nitro-fueled-ps4?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/product-1/2019/6/22/839036/839036_90ebd375-78a5-4316-9709-85e00fee3ac5_787_787.webp?ect=4g
PS5 FC24 / FC 24 / Football Club 24,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,452170.0,5.0,167.0,https://www.tokopedia.com/gamehunter/ps5-fc24-fc-24-football-club-24?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/7/20/14a5a40b-9825-4ba7-8ec0-519d79a91cd7.jpg.webp?ect=4g
[PS4] GRAN TURISMO SPORT,Sony,PlayStation,official store badge,True,Jakarta Pusat,Super-Gameshop,255000.0,5.0,310.0,https://www.tokopedia.com/super-gameshop/ps4-gran-turismo-sport?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2020/11/23/8f0ab280-5662-44a3-b0b6-e9360eeeb769.jpg.webp?ect=4g
PS4 Assassin's Creed Unity / Assassins Creed Unity,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,204970.0,5.0,44.0,https://www.tokopedia.com/gamehunter/ps4-assassin-s-creed-unity-assassins-creed-unity?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2021/9/4/3620b28b-86d0-45a4-af81-e0ddcc37543f.jpg.webp?ect=4g
PS5 Final Fantasy XVI / Final Fantasy 16 / FF 16 / FF XVI,Sony,PlayStation,official store badge,True,Jakarta Barat,gamebay,545000.0,5.0,108.0,https://www.tokopedia.com/gamebay/ps5-final-fantasy-xvi-final-fantasy-16-ff-16-ff-xvi-region-2?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/6/22/eb5c60fa-7b81-474d-bc7e-bdcda5139364.jpg.webp?ect=4g
Ghost of Tsushima Director's Cut - PS4 - PlayStation4 Game Sharing,Sony,PlayStation,official store badge,True,Jakarta Utara,Mahkota Singa Raja,29000.0,5.0,204.0,https://www.tokopedia.com/maharajagames/ghost-of-tsushima-director-s-cut-ps4-playstation4-game-sharing-secondary-playstation-4-d3814?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/4/22/f7dc4497-679d-4a38-aef7-045b92693f03.jpg.webp?ect=4g
PS5 Resident Evil 4 Remake / RE 4 Remake,Sony,PlayStation,official store badge,True,Jakarta Utara,GameHunter,489250.0,5.0,134.0,https://www.tokopedia.com/gamehunter/ps5-resident-evil-4-remake-re-4-remake?extParam=ivf%3Dfalse,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/5/17/b87572e2-8734-4dd5-8065-20ba3dd0bc5a.jpg.webp?ect=4g
baldurs gate 3 ps5/ cd game ps5 baldurs gate 3,Sony,PlayStation,official store badge,True,Jakarta Barat,Goldshopping,1150000.0,0.0,,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsJNopHOopHNbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-v69BzosP5gO-WgVxNucVtQVxC1_gyoVzS1_zUzcVh6Aup_uPDrfBEysPEy11pPjxUeszm_9j7ZAgjuMPWH7-c6uBDoMNwq9xegpPj1SxyZAoSPsC21f-grIPHHBga8_-OPRjduOYSy3jRQcPk33U79RH7PfWBrZOSHjWEuIuN3mUDUSz2Q31i6sJRHsyhHpyf6_JDUMoFyaUEosnFbm-FQRo2PcB5QiUEH_JDUMVDgaUEUMoxPcuSQR-N9f-N9RCaQfzOyReibm-XP3Oig9-wQfgwy3zpUsthoZFiQSuWyMua9fVjrOYag9Ji6sJObm-sy9zwq3zpUs2QHsnN6ZFaH_JRbAUhH_xPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMzBgiUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstaosKX6ArfHpeaosj7opHfHZFirpowQcYSUstig9BGqMzUZMggQj2fgAo6QJBkQfBoe7BpZ3O6HcoD692qu7gN3_-Sq1Y2Z9P-q9P2y_-3o3ea69BqzsBE3_UN8u2_Z_g-qjV2_JoGP3Uao32q17jfZ32mQ1O1qcO6u7gW_VzmQJOEqRz6zOJp33jhq1NkZ9PHucoE_uPuHjNW_MWqqjN033B-r7BW69BxufzFyMFNqO2yeMgxuOV2_fB-P7B2PfBiH72F3s-DPuKpeSBiHBUh3_oZgMV913Bvq1BRZ3BRq3UpZSCqHMhO3Ao6QfUpeMgxuOV2_fB-P7B2PfBs3VgDyfNDgMzIzMNs81jfZ3Fd81O1z_zy8j-M_1ydPOKh6IPy8j-M_1ydP7B2PfBsHjNfyfO3gBBXZSgjH7NDZ325q1Ok3_zHqMrp_M2oHJOk3_u6zcoE_M2Vq1hAZS2gHsBN3ByN8B29zSBgHMP2_fB-81YJz9uoqMDp_1zgP7N1e_uouJBE_92gq3gzv_7ibm-sQIupPcua9fBj9RyaUsthH_jOomFirI-2yfuwyMBjUstfHAnDUMP5y3hwq3ei6soY?r=https%3A%2F%2Fwww.tokopedia.com%2Fgoldshopping-1%2Fbaldurs-gate-3-ps5-cd-game-ps5-baldurs-gate-3%3Fsrc%3Dtopads&management_type=1&t=desktop&src=directory&ob=0&pub_id=0&pub_domain=0&dv=desktop&pub_unit=0&page=3,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2024/1/5/72d71af9-d46e-4dd1-a000-05f701c85903.jpg.webp?ect=4g
Resident Evil 4 Deluxe Edition - PS4 - PlayStation4 Game Sharing,Sony,PlayStation,official store badge,True,Jakarta Utara,Mahkota Singa Raja,299000.0,5.0,2.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEHsU7H_KFosjdbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-v69BzosP5gO-WgVxNucVtQVxC1_gyoVzS1_zUzcVh6Aup_uPDrfBEysPEy11pPjxUeszm_9j7ZAgjuMPWH7-c6uBDoMNwq9xegpPj1SxyZAoSPsC21f-grIPHHBga8_-OPRjduOYSy3jRQcPk33U79RH7PfWBrZOSHjWEuIuN3mUDUSz2Q31i6sJRHsyhHpyf6_JDUMoFyaUEo_nFbm-FQRo2PcB5QiUEH_UDUMVDgaUEUMoxPcuSQR-N9f-N9RCaQfzOyReibm-XP3Oig9-wQfgwy3zpUsthoZFiQSuWyMua9fVjrOYag9Ji6sJObm-sy9zwq3zpUs2QHsnN6ZFaH_JRbAUhH_xPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMzBgiUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstaopUXoAJOo_nfose7osr7o_yDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1Bd_1zCq1hAZS-q3cFpysoGqOKp_M2iH72DZ325q1OAZ9o-Q_ufyMO6QJBkQfBozOBd_7PgHuB939zozOuE_OHFHV2JgcBHu7ja_32CPJNE_9xquVja3_-ZQ17a1MB-q9P2ysoGrVtaQIuyHB-Dy7yNrV2AZ_g-qjV2_JoGPMoWQcNxupuMy7xGPB2UuM2jzsBF3jo-ojBke3BHe72fyfODQMV9o3gsHMxfy7yNrV2AZ_g-qjV2_JoG8cz9uSBBusjF3uPj8jBkQfBy8jBd_uztgjOc6IPy8j-M3I2mgjOc6IPy8jV2_JoG8Bja69BqusB2yf7NHfHau3Bvq1BN_S2-P1NJz_V6uJJa_M2zHJNkypC6uVB2_JoG8Bja69BqusBE3BPc8ujagfBvq1BN_7zCP1YJyR2vuJ7O_92S8jNkgRP6zco2gBJYvZUDUMoDP9o7g9-wq3zwPsUi6sJaopeNbm-FrMBsguYiq3ei6s1FHmFigfYxQVY2gmUEHR7?pub_id=0&pub_domain=0&src=directory&management_type=1&t=desktop&r=https%3A%2F%2Fwww.tokopedia.com%2Fmaharajagames%2Fresident-evil-4-deluxe-edition-ps4-playstation4-game-sharing%3Fsrc%3Dtopads&ob=0&dv=desktop&page=3&pub_unit=0,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/12/11/595b34d7-152b-4d3d-9e12-3b5d0e4b417d.png.webp?ect=4g
call of duty modern warfare 2 ps5/ kaset call of duty modern warfare 2,Sony,PlayStation,official store badge,True,Jakarta Barat,DiamondShopping,725000.0,5.0,7.0,https://ta.tokopedia.com/promo/v1/clicks/8a-xgVY2gmUEH_jN6AHfoAypbm-xgVY789CBUsthbm-Orfua9fBjUstiHmUDUSoBrRo2QfNwq3ei6i-v69BzosP5gO-WgVxNucVtQVxC1_gyoVzS1_zUzcVh6Aup_uPDrfBEysPEy11pPjxUeszm_9j7ZAgjuMPWH7-c6uBDoMNwq9xegpPj1SxyZAoSPsC21f-grIPHHBga8_-OPRjduOYSy3jRQcPk33U79RH7PfWBrZOSHjWEuIuN3mUDUSz2Q31i6sJRHsyhHpyf6_JDUMoFyaUEosnFbm-FQRo2PcB5QiUEH_HDUMVDgaUEUMoxPcuSQR-N9f-N9RCaQfzOyReibm-XP3Oig9-wQfgwy3zpUsthoZFiQSuWyMua9fVjrOYag9Ji6sJObm-sy9zwq3zpUs2QHsnN6ZFaH_JRbAUhH_xPbm-X9foxQMz2gcV7guYxgIHi6sJ7HmFiy3-wPcupPmUEUjdibm-FQRo79fVDgaUEUMzBgiUDUSgBrSo2Qfdi6i-fHiUDUMVj9RosQR-BUstaosjXo_rFHsU7H_JfHAjF6_rDUSHp9fh5gaUEUMuNZM2jZJ2M33NGPMep_Mh-qMY2_1o-r7BW_sCsQABE3BPc8ujagfBvq1BRZ3BRq3JausujHsBN3jyN8Bja69Bq17jfZ32Cq1hAZSuiHsuk3Bo-ojBkeMOoucxW_BPcQ1h1eMho8MW7_jPzHOB2H3B6qjBR_Vzs8jO9u_-6Q1N03M26qOB2Z9o-Q_BNyuPjrc-D63Wq3J-MyuPzq1Y2Z9P-q9P2ysoGrVtaQIuyH7-Nys-ZHujp1MgxuOV2_fB-P7B2PfBiH72F3s-DPuKp_MYiH7-MyuPzq1Y2Z9P-q9P2yOx3QcoXQcgjz7gXyRB-ojBD6IBouJ173I2mgjOc6IPyH_xR3I2mgjOc6IP-q9P2yp-6PMoWuMggQj2fgAo6QJBkQfBoqBjO_c2uH7OJZ9B6zJud_M2Co1OJqpo-q9P2yp-6PMoWuMgsHBgtyfO6Q7BkQfBoqMPR_c2g8jNE1_u68jJh_1zuH1NJypo-QsnYUiFiyfhOrRzBrBY2gVYfHiUEoAKN6ArDUSCaq3oB9f-2gmUEosnFbm-SQfVD9fBjUstpwe?dv=desktop&pub_unit=0&management_type=1&src=directory&r=https%3A%2F%2Fwww.tokopedia.com%2Fdiamondshopping-1%2Fcall-of-duty-modern-warfare-2-ps5-kaset-call-of-duty-modern-warfare-2%3Fsrc%3Dtopads&pub_id=0&pub_domain=0&page=3&ob=0&t=desktop,https://images.tokopedia.net/img/cache/200-square/VqbcmM/2023/8/31/8c01e2c6-48ff-4c55-9a8f-784475a1475c.jpg.webp?ect=4g
